,court_surface,year,player_name,opponent_name,tournament,round,num_sets,sets_won,games_won,games_against,tiebreaks_won,tiebreaks_total,aces,double_faults,first_serve_made,first_serve_attempted,first_serve_points_made,first_serve_points_attempted,second_serve_points_made,second_serve_points_attempted,break_points_saved,break_points_against,first_serve_return_points_made,first_serve_return_points_attempted,second_serve_return_points_made,second_serve_return_points_attempted,break_points_made,break_points_attempted,service_points_won,service_points_attempted,return_points_won,return_points_attempted,total_points_won,total_points,player_victory,retirement,won_first_set,doubles,masters,round_num
84,Hard,2018,J. Sock,Y. Sugita,australian-open,Round of 128,4.0,1.0,17.0,24.0,0.0,1.0,6.0,7.0,69.0,112.0,47.0,69.0,17.0,43.0,2.0,9.0,18.0,71.0,20.0,50.0,5.0,12.0,64.0,112.0,38.0,121.0,102.0,233.0,f,f,f,f,2000,1
85,Hard,2018,J. Duckworth,M. Bachinger,australian-open,2nd Round Qualifying,2.0,0.0,8.0,12.0,0.0,0.0,5.0,2.0,30.0,56.0,22.0,30.0,16.0,26.0,1.0,3.0,5.0,38.0,11.0,23.0,0.0,2.0,38.0,56.0,16.0,61.0,54.0,117.0,f,f,f,f,2000,-1
86,Hard,2018,J. Duckworth,O. Jasika,australian-open,1st Round Qualifying,2.0,2.0,12.0,6.0,0.0,0.0,12.0,1.0,39.0,58.0,29.0,39.0,11.0,19.0,1.0,1.0,15.0,39.0,10.0,19.0,3.0,5.0,40.0,58.0,25.0,58.0,65.0,116.0,t,f,t,f,2000,-2
87,Hard,2018,J. Kubler,P. Carreno Busta,australian-open,Round of 128,4.0,1.0,17.0,24.0,0.0,0.0,6.0,11.0,91.0,153.0,59.0,91.0,22.0,62.0,11.0,20.0,23.0,81.0,24.0,41.0,5.0,9.0,81.0,153.0,47.0,122.0,128.0,275.0,f,f,f,f,2000,1
88,Hard,2018,J. Munar,G. Monfils,australian-open,Round of 128,3.0,0.0,13.0,19.0,0.0,1.0,6.0,5.0,54.0,88.0,33.0,54.0,14.0,34.0,3.0,9.0,12.0,50.0,23.0,44.0,4.0,6.0,47.0,88.0,35.0,94.0,82.0,182.0,f,f,f,f,2000,1
89,Hard,2018,J. Isner,M. Ebden,australian-open,Round of 128,4.0,1.0,16.0,21.0,0.0,0.0,24.0,2.0,68.0,105.0,48.0,68.0,20.0,37.0,0.0,4.0,11.0,68.0,11.0,29.0,1.0,3.0,68.0,105.0,22.0,97.0,90.0,202.0,f,f,f,f,2000,1
90,Hard,2018,J. Millman,B. Coric,australian-open,Round of 128,3.0,3.0,19.0,10.0,0.0,0.0,10.0,2.0,69.0,108.0,51.0,69.0,17.0,39.0,5.0,7.0,21.0,48.0,17.0,31.0,6.0,8.0,68.0,108.0,38.0,79.0,106.0,187.0,t,f,t,f,2000,1
91,Hard,2018,J. Millman,D. Dzumhur,australian-open,Round of 64,4.0,1.0,16.0,22.0,0.0,0.0,13.0,3.0,81.0,121.0,51.0,81.0,19.0,40.0,8.0,15.0,20.0,65.0,24.0,52.0,4.0,8.0,70.0,121.0,44.0,117.0,114.0,238.0,f,f,f,f,2000,2
92,Hard,2018,J. Tsonga,D. Shapovalov,australian-open,Round of 64,5.0,3.0,24.0,26.0,1.0,1.0,9.0,8.0,78.0,158.0,66.0,78.0,36.0,80.0,7.0,11.0,23.0,88.0,28.0,67.0,3.0,8.0,102.0,158.0,51.0,155.0,153.0,313.0,t,f,f,f,2000,2
93,Hard,2018,J. Tsonga,K. King,australian-open,Round of 128,3.0,3.0,18.0,9.0,0.0,0.0,5.0,4.0,51.0,86.0,41.0,51.0,18.0,35.0,5.0,5.0,26.0,71.0,23.0,36.0,5.0,15.0,59.0,86.0,49.0,107.0,108.0,193.0,t,f,t,f,2000,1
94,Hard,2018,J. Tsonga,N. Kyrgios,australian-open,Round of 32,4.0,1.0,24.0,25.0,0.0,3.0,28.0,4.0,97.0,140.0,84.0,97.0,22.0,43.0,3.0,4.0,20.0,96.0,18.0,50.0,2.0,5.0,106.0,140.0,38.0,146.0,144.0,286.0,f,f,f,f,2000,3
95,Hard,2018,J. del Potro,F. Tiafoe,australian-open,Round of 128,3.0,3.0,18.0,10.0,0.0,0.0,14.0,1.0,61.0,86.0,51.0,61.0,10.0,25.0,4.0,4.0,14.0,46.0,24.0,45.0,4.0,7.0,61.0,86.0,38.0,91.0,99.0,177.0,t,f,t,f,2000,1
96,Hard,2018,J. del Potro,K. Khachanov,australian-open,Round of 64,4.0,3.0,25.0,21.0,1.0,2.0,13.0,3.0,90.0,142.0,73.0,90.0,25.0,52.0,2.0,3.0,24.0,102.0,25.0,50.0,3.0,15.0,98.0,142.0,49.0,152.0,147.0,294.0,t,f,t,f,2000,2
97,Hard,2018,J. del Potro,T. Berdych,australian-open,Round of 32,3.0,0.0,8.0,18.0,0.0,0.0,7.0,3.0,52.0,86.0,32.0,52.0,8.0,34.0,11.0,18.0,13.0,56.0,22.0,38.0,2.0,9.0,40.0,86.0,35.0,94.0,75.0,180.0,f,f,f,f,2000,3
98,Hard,2018,K. Anderson,K. Edmund,australian-open,Round of 128,5.0,2.0,23.0,27.0,1.0,1.0,35.0,2.0,93.0,139.0,77.0,93.0,22.0,46.0,7.0,11.0,24.0,108.0,31.0,62.0,2.0,11.0,99.0,139.0,55.0,170.0,154.0,309.0,f,f,t,f,2000,1
99,Hard,2018,K. King,J. Tsonga,australian-open,Round of 128,3.0,0.0,9.0,18.0,0.0,0.0,6.0,6.0,71.0,107.0,45.0,71.0,13.0,36.0,10.0,15.0,10.0,51.0,17.0,35.0,0.0,5.0,58.0,107.0,27.0,86.0,85.0,193.0,f,f,f,f,2000,1
100,Hard,2018,L. Sonego,R. Gasquet,australian-open,Round of 64,3.0,0.0,7.0,18.0,0.0,0.0,9.0,3.0,65.0,109.0,39.0,65.0,18.0,44.0,10.0,16.0,6.0,48.0,11.0,21.0,0.0,1.0,57.0,109.0,17.0,69.0,74.0,178.0,f,f,f,f,2000,2
101,Hard,2018,L. Sonego,R. Haase,australian-open,Round of 128,4.0,3.0,26.0,20.0,0.0,1.0,13.0,4.0,89.0,147.0,68.0,89.0,33.0,58.0,3.0,5.0,25.0,88.0,23.0,48.0,5.0,12.0,101.0,147.0,48.0,136.0,149.0,283.0,t,f,t,f,2000,1
102,Hard,2018,L. Pouille,R. Bemelmans,australian-open,Round of 128,4.0,1.0,21.0,25.0,1.0,2.0,14.0,6.0,85.0,137.0,61.0,85.0,29.0,52.0,4.0,8.0,35.0,108.0,20.0,58.0,2.0,14.0,90.0,137.0,55.0,166.0,145.0,303.0,f,f,f,f,2000,1
103,Hard,2018,M. McDonald,E. Ymer,australian-open,Round of 128,4.0,3.0,22.0,14.0,0.0,0.0,3.0,7.0,73.0,115.0,56.0,73.0,20.0,42.0,5.0,7.0,22.0,64.0,34.0,60.0,6.0,13.0,76.0,115.0,56.0,124.0,132.0,239.0,t,f,t,f,2000,1
104,Hard,2018,M. McDonald,G. Dimitrov,australian-open,Round of 64,5.0,2.0,24.0,24.0,0.0,0.0,4.0,6.0,85.0,151.0,63.0,85.0,31.0,66.0,7.0,12.0,23.0,101.0,33.0,46.0,5.0,11.0,94.0,151.0,56.0,147.0,150.0,298.0,f,f,t,f,2000,2
105,Hard,2018,M. Cecchinato,B. Mousley,australian-open,1st Round Qualifying,2.0,0.0,9.0,13.0,0.0,1.0,1.0,1.0,53.0,71.0,35.0,53.0,10.0,18.0,4.0,6.0,9.0,46.0,4.0,12.0,0.0,0.0,45.0,71.0,13.0,58.0,58.0,129.0,f,f,f,f,2000,-2
106,Hard,2018,M. Polmans,D. King,australian-open,1st Round Qualifying,2.0,0.0,8.0,13.0,0.0,1.0,2.0,2.0,42.0,65.0,25.0,42.0,7.0,23.0,6.0,12.0,17.0,44.0,13.0,24.0,4.0,4.0,32.0,65.0,30.0,68.0,62.0,133.0,f,f,f,f,2000,-2
107,Hard,2018,M. Cilic,J. Sousa,australian-open,Round of 64,3.0,3.0,19.0,8.0,0.0,0.0,20.0,0.0,41.0,61.0,38.0,41.0,18.0,20.0,0.0,0.0,16.0,52.0,23.0,35.0,5.0,10.0,56.0,61.0,39.0,87.0,95.0,148.0,t,f,t,f,2000,2
108,Hard,2018,M. Cilic,K. Edmund,australian-open,Semi-Finals,3.0,3.0,19.0,10.0,1.0,1.0,11.0,1.0,50.0,89.0,45.0,50.0,22.0,39.0,2.0,2.0,24.0,68.0,17.0,33.0,4.0,8.0,67.0,89.0,41.0,101.0,108.0,190.0,t,f,t,f,2000,6
109,Hard,2018,M. Cilic,P. Carreno Busta,australian-open,Round of 16,4.0,3.0,26.0,22.0,2.0,3.0,20.0,4.0,83.0,133.0,67.0,83.0,25.0,50.0,2.0,6.0,40.0,107.0,20.0,45.0,6.0,14.0,92.0,133.0,60.0,152.0,152.0,285.0,t,f,f,f,2000,4
110,Hard,2018,M. Cilic,R. Nadal,australian-open,Quarter-Finals,5.0,3.0,23.0,18.0,0.0,1.0,20.0,8.0,93.0,138.0,72.0,93.0,17.0,45.0,8.0,10.0,40.0,123.0,28.0,41.0,5.0,19.0,89.0,138.0,68.0,164.0,157.0,302.0,t,t,f,f,2000,5
111,Hard,2018,M. Cilic,R. Federer,australian-open,Finals,5.0,2.0,19.0,27.0,1.0,1.0,16.0,5.0,88.0,141.0,61.0,88.0,27.0,53.0,7.0,13.0,17.0,84.0,23.0,55.0,2.0,9.0,88.0,141.0,40.0,139.0,128.0,280.0,f,f,f,f,2000,7
112,Hard,2018,M. Cilic,R. Harrison,australian-open,Round of 32,3.0,3.0,20.0,15.0,2.0,2.0,16.0,2.0,70.0,103.0,58.0,70.0,20.0,33.0,5.0,6.0,23.0,72.0,16.0,39.0,2.0,4.0,78.0,103.0,39.0,111.0,117.0,214.0,t,f,t,f,2000,3
113,Hard,2018,M. Cilic,V. Pospisil,australian-open,Round of 128,4.0,3.0,23.0,16.0,1.0,1.0,20.0,3.0,71.0,118.0,55.0,71.0,26.0,47.0,3.0,5.0,21.0,80.0,43.0,73.0,5.0,18.0,81.0,118.0,64.0,153.0,145.0,271.0,t,f,t,f,2000,1
114,Hard,2018,M. Matosevic,D. Novikov,australian-open,1st Round Qualifying,2.0,0.0,9.0,13.0,0.0,1.0,6.0,1.0,40.0,62.0,27.0,40.0,11.0,22.0,2.0,5.0,7.0,36.0,12.0,28.0,2.0,6.0,38.0,62.0,19.0,64.0,57.0,126.0,f,f,f,f,2000,-2
115,Hard,2018,M. Berrettini,A. Mannarino,australian-open,Round of 128,3.0,0.0,12.0,18.0,0.0,0.0,12.0,2.0,48.0,79.0,37.0,48.0,17.0,31.0,1.0,4.0,7.0,47.0,10.0,31.0,0.0,1.0,54.0,79.0,17.0,78.0,71.0,157.0,f,f,f,f,2000,1
116,Hard,2018,M. Berrettini,D. Kudla,australian-open,3rd Round Qualifying,3.0,1.0,14.0,17.0,0.0,0.0,21.0,1.0,63.0,94.0,45.0,63.0,13.0,31.0,3.0,6.0,18.0,62.0,11.0,30.0,2.0,7.0,58.0,94.0,29.0,92.0,87.0,186.0,f,f,t,f,2000,0
117,Hard,2018,M. Berrettini,H. Hurkacz,australian-open,2nd Round Qualifying,2.0,2.0,13.0,9.0,1.0,1.0,4.0,1.0,44.0,65.0,34.0,44.0,17.0,21.0,2.0,2.0,12.0,47.0,10.0,22.0,1.0,4.0,51.0,65.0,22.0,69.0,73.0,134.0,t,f,t,f,2000,-1
118,Hard,2018,M. Berrettini,L. Broady,australian-open,1st Round Qualifying,3.0,2.0,18.0,16.0,1.0,1.0,15.0,1.0,76.0,127.0,54.0,76.0,25.0,51.0,7.0,10.0,26.0,67.0,20.0,51.0,4.0,10.0,79.0,127.0,46.0,118.0,125.0,245.0,t,f,f,f,2000,-2
119,Hard,2018,M. Bachinger,D. Goffin,australian-open,Round of 128,4.0,1.0,16.0,24.0,1.0,1.0,6.0,4.0,66.0,111.0,47.0,66.0,19.0,45.0,5.0,12.0,20.0,75.0,20.0,46.0,3.0,7.0,66.0,111.0,40.0,121.0,106.0,232.0,f,f,t,f,2000,1
120,Hard,2018,M. Banes,N. Gombos,australian-open,1st Round Qualifying,3.0,1.0,17.0,19.0,1.0,2.0,3.0,1.0,72.0,114.0,52.0,72.0,26.0,42.0,4.0,6.0,15.0,73.0,17.0,38.0,1.0,6.0,78.0,114.0,32.0,111.0,110.0,225.0,f,f,t,f,2000,-2
121,Hard,2018,M. Purcell,D. Popko,australian-open,1st Round Qualifying,2.0,0.0,10.0,13.0,0.0,1.0,6.0,1.0,47.0,78.0,38.0,47.0,10.0,31.0,7.0,10.0,14.0,46.0,9.0,22.0,2.0,2.0,48.0,78.0,23.0,68.0,71.0,146.0,f,f,f,f,2000,-2
122,Hard,2018,M. Raonic,L. Lacko,australian-open,Round of 128,4.0,1.0,22.0,26.0,1.0,2.0,36.0,6.0,91.0,156.0,77.0,91.0,29.0,65.0,6.0,9.0,18.0,91.0,28.0,60.0,1.0,5.0,106.0,156.0,46.0,151.0,152.0,307.0,f,f,t,f,2000,1
123,Hard,2018,M. Basic,A. Gonzalez,australian-open,1st Round Qualifying,2.0,0.0,8.0,13.0,0.0,1.0,1.0,2.0,44.0,75.0,27.0,44.0,16.0,31.0,6.0,9.0,10.0,42.0,9.0,21.0,1.0,3.0,43.0,75.0,19.0,63.0,62.0,138.0,f,f,f,f,2000,-2
124,Hard,2018,M. Zverev,H. Chung,australian-open,Round of 128,2.0,0.0,3.0,10.0,0.0,0.0,1.0,3.0,33.0,45.0,15.0,33.0,6.0,12.0,2.0,6.0,4.0,21.0,5.0,14.0,0.0,3.0,21.0,45.0,9.0,35.0,30.0,80.0,f,t,f,f,2000,1
125,Hard,2018,N. Kyrgios,G. Dimitrov,australian-open,Round of 16,4.0,1.0,24.0,25.0,0.0,3.0,36.0,7.0,101.0,155.0,80.0,101.0,27.0,54.0,7.0,9.0,21.0,111.0,28.0,47.0,3.0,5.0,107.0,155.0,49.0,158.0,156.0,313.0,f,f,f,f,2000,4
126,Hard,2018,N. Kyrgios,J. Tsonga,australian-open,Round of 32,4.0,3.0,25.0,24.0,3.0,3.0,28.0,3.0,96.0,146.0,76.0,96.0,32.0,50.0,3.0,5.0,13.0,97.0,21.0,43.0,1.0,4.0,108.0,146.0,34.0,140.0,142.0,286.0,t,f,t,f,2000,3
127,Hard,2018,N. Kyrgios,R. Dutra Silva,australian-open,Round of 128,3.0,3.0,18.0,7.0,0.0,0.0,16.0,1.0,58.0,79.0,44.0,58.0,13.0,21.0,2.0,2.0,19.0,49.0,13.0,21.0,5.0,7.0,57.0,79.0,32.0,70.0,89.0,149.0,t,f,t,f,2000,1
128,Hard,2018,N. Kyrgios,V. Troicki,australian-open,Round of 64,3.0,3.0,20.0,15.0,1.0,1.0,17.0,3.0,69.0,97.0,58.0,69.0,14.0,28.0,1.0,2.0,20.0,75.0,24.0,40.0,3.0,11.0,72.0,97.0,44.0,115.0,116.0,212.0,t,f,t,f,2000,2
129,Hard,2018,N. Mahut,D. Petrovic,australian-open,1st Round Qualifying,2.0,0.0,9.0,13.0,0.0,1.0,4.0,1.0,42.0,69.0,28.0,42.0,14.0,27.0,5.0,8.0,14.0,52.0,8.0,15.0,2.0,3.0,42.0,69.0,22.0,67.0,64.0,136.0,f,f,f,f,2000,-2
130,Hard,2018,N. Gombos,M. Banes,australian-open,1st Round Qualifying,3.0,2.0,19.0,17.0,1.0,2.0,10.0,4.0,73.0,111.0,58.0,73.0,21.0,38.0,5.0,6.0,20.0,72.0,16.0,42.0,2.0,6.0,79.0,111.0,36.0,114.0,115.0,225.0,t,f,f,f,2000,-2
131,Hard,2018,N. Gombos,S. Caruso,australian-open,2nd Round Qualifying,3.0,1.0,12.0,15.0,0.0,0.0,6.0,7.0,65.0,101.0,43.0,65.0,17.0,36.0,10.0,14.0,24.0,64.0,9.0,26.0,2.0,9.0,60.0,101.0,33.0,90.0,93.0,191.0,f,f,t,f,2000,-1
132,Hard,2018,N. Djokovic,A. Ramos-Vinolas,australian-open,Round of 32,3.0,3.0,18.0,8.0,0.0,0.0,2.0,3.0,55.0,87.0,44.0,55.0,16.0,32.0,6.0,6.0,23.0,57.0,19.0,39.0,5.0,12.0,60.0,87.0,42.0,96.0,102.0,183.0,t,f,t,f,2000,3
133,Hard,2018,N. Djokovic,D. Young,australian-open,Round of 128,3.0,3.0,18.0,7.0,0.0,0.0,4.0,1.0,38.0,66.0,30.0,38.0,20.0,28.0,1.0,2.0,31.0,59.0,20.0,44.0,6.0,25.0,50.0,66.0,51.0,103.0,101.0,169.0,t,f,t,f,2000,1
134,Hard,2018,N. Djokovic,G. Monfils,australian-open,Round of 64,4.0,3.0,22.0,13.0,0.0,0.0,5.0,11.0,77.0,117.0,56.0,77.0,18.0,40.0,5.0,8.0,22.0,60.0,32.0,54.0,7.0,15.0,74.0,117.0,54.0,114.0,128.0,231.0,t,f,f,f,2000,2
135,Hard,2018,N. Djokovic,H. Chung,australian-open,Round of 16,3.0,0.0,17.0,21.0,0.0,2.0,2.0,9.0,81.0,130.0,53.0,81.0,19.0,49.0,4.0,10.0,32.0,91.0,24.0,45.0,5.0,19.0,72.0,130.0,56.0,136.0,128.0,266.0,f,f,f,f,2000,4
136,Hard,2018,O. Jasika,J. Duckworth,australian-open,1st Round Qualifying,2.0,0.0,6.0,12.0,0.0,0.0,2.0,2.0,39.0,58.0,24.0,39.0,9.0,19.0,2.0,5.0,10.0,39.0,8.0,19.0,0.0,1.0,33.0,58.0,18.0,58.0,51.0,116.0,f,f,f,f,2000,-2
137,Hard,2018,O. Otte,G. Soeda,australian-open,1st Round Qualifying,2.0,0.0,9.0,13.0,0.0,1.0,9.0,3.0,52.0,77.0,34.0,52.0,11.0,25.0,5.0,9.0,10.0,39.0,14.0,29.0,2.0,5.0,45.0,77.0,24.0,68.0,69.0,145.0,f,f,f,f,2000,-2
138,Hard,2018,P. Andujar,E. Escobedo,australian-open,1st Round Qualifying,2.0,0.0,4.0,12.0,0.0,0.0,1.0,2.0,29.0,50.0,19.0,29.0,4.0,21.0,6.0,11.0,7.0,26.0,10.0,25.0,1.0,4.0,23.0,50.0,17.0,51.0,40.0,101.0,f,f,f,f,2000,-2
139,Hard,2018,P. Carreno Busta,G. Muller,australian-open,Round of 32,4.0,3.0,25.0,22.0,1.0,1.0,14.0,4.0,105.0,142.0,81.0,105.0,21.0,37.0,3.0,4.0,14.0,88.0,28.0,50.0,2.0,4.0,102.0,142.0,42.0,138.0,144.0,280.0,t,f,t,f,2000,3
140,Hard,2018,P. Carreno Busta,J. Kubler,australian-open,Round of 128,4.0,3.0,24.0,17.0,0.0,0.0,10.0,4.0,81.0,122.0,58.0,81.0,17.0,41.0,4.0,9.0,32.0,91.0,40.0,62.0,9.0,20.0,75.0,122.0,72.0,153.0,147.0,275.0,t,f,t,f,2000,1
141,Hard,2018,P. Carreno Busta,M. Cilic,australian-open,Round of 16,4.0,1.0,22.0,26.0,1.0,3.0,9.0,3.0,107.0,152.0,67.0,107.0,25.0,45.0,8.0,14.0,16.0,83.0,25.0,50.0,4.0,6.0,92.0,152.0,41.0,133.0,133.0,285.0,f,f,t,f,2000,4
142,Hard,2018,P. Carreño Busta,G. Simon,australian-open,Round of 64,2.0,2.0,9.0,2.0,0.0,0.0,5.0,0.0,20.0,33.0,15.0,20.0,9.0,13.0,4.0,4.0,8.0,20.0,13.0,15.0,4.0,6.0,24.0,33.0,21.0,35.0,45.0,68.0,t,t,t,f,2000,2
143,Hard,2018,P. Cuevas,M. Youzhny,australian-open,Round of 128,3.0,3.0,20.0,14.0,1.0,1.0,12.0,2.0,68.0,108.0,47.0,68.0,27.0,40.0,1.0,4.0,24.0,63.0,19.0,40.0,5.0,8.0,74.0,108.0,43.0,103.0,117.0,211.0,t,f,t,f,2000,1
144,Hard,2018,P. Cuevas,R. Harrison,australian-open,Round of 64,3.0,0.0,14.0,19.0,0.0,1.0,7.0,7.0,56.0,102.0,43.0,56.0,22.0,46.0,3.0,5.0,7.0,58.0,17.0,35.0,0.0,0.0,65.0,102.0,24.0,93.0,89.0,195.0,f,f,f,f,2000,2
145,Hard,2018,P. Polansky,C. Harrison,australian-open,2nd Round Qualifying,2.0,2.0,13.0,7.0,0.0,0.0,1.0,2.0,31.0,47.0,28.0,31.0,10.0,16.0,0.0,1.0,11.0,36.0,15.0,25.0,4.0,7.0,38.0,47.0,26.0,61.0,64.0,108.0,t,f,t,f,2000,-1
146,Hard,2018,P. Polansky,J. Domingues,australian-open,1st Round Qualifying,2.0,2.0,13.0,10.0,1.0,1.0,12.0,3.0,49.0,74.0,35.0,49.0,11.0,25.0,4.0,6.0,20.0,51.0,12.0,24.0,3.0,6.0,46.0,74.0,32.0,75.0,78.0,149.0,t,f,t,f,2000,-2
147,Hard,2018,P. Polansky,K. Khachanov,australian-open,Round of 128,3.0,0.0,16.0,20.0,0.0,2.0,8.0,3.0,68.0,116.0,47.0,68.0,23.0,48.0,4.0,7.0,17.0,75.0,16.0,37.0,2.0,11.0,70.0,116.0,33.0,112.0,103.0,228.0,f,f,f,f,2000,1
148,Hard,2018,P. Polansky,Y. Bhambri,australian-open,3rd Round Qualifying,3.0,1.0,12.0,13.0,0.0,0.0,4.0,2.0,59.0,86.0,35.0,59.0,14.0,27.0,4.0,7.0,20.0,51.0,7.0,24.0,3.0,8.0,49.0,86.0,27.0,75.0,76.0,161.0,f,f,t,f,2000,0
149,Hard,2018,P. Kohlschreiber,Y. Nishioka,australian-open,Round of 128,5.0,2.0,17.0,21.0,0.0,0.0,8.0,4.0,68.0,122.0,42.0,68.0,22.0,54.0,11.0,19.0,29.0,79.0,20.0,37.0,6.0,17.0,64.0,122.0,49.0,116.0,113.0,238.0,f,f,f,f,2000,1
150,Hard,2018,Q. Halys,B. Fratangelo,australian-open,3rd Round Qualifying,2.0,2.0,13.0,6.0,0.0,0.0,14.0,6.0,44.0,64.0,37.0,44.0,6.0,20.0,3.0,4.0,11.0,28.0,13.0,25.0,4.0,5.0,43.0,64.0,24.0,53.0,67.0,117.0,t,f,t,f,2000,0
151,Hard,2018,Q. Halys,C. Ruud,australian-open,Round of 128,5.0,2.0,30.0,33.0,1.0,1.0,27.0,16.0,120.0,195.0,99.0,120.0,31.0,75.0,8.0,12.0,51.0,153.0,29.0,72.0,2.0,16.0,130.0,195.0,80.0,225.0,210.0,420.0,f,f,f,f,2000,1
152,Hard,2018,Q. Halys,M. Trungelliti,australian-open,1st Round Qualifying,3.0,2.0,18.0,15.0,1.0,1.0,17.0,5.0,56.0,98.0,48.0,56.0,21.0,42.0,2.0,4.0,20.0,65.0,22.0,44.0,3.0,7.0,69.0,98.0,42.0,109.0,111.0,207.0,t,f,t,f,2000,-2
153,Hard,2018,Q. Halys,P. Krstin,australian-open,2nd Round Qualifying,3.0,2.0,16.0,9.0,0.0,0.0,15.0,9.0,42.0,77.0,35.0,42.0,16.0,35.0,2.0,4.0,16.0,45.0,16.0,28.0,5.0,9.0,51.0,77.0,32.0,73.0,83.0,150.0,t,f,f,f,2000,-1
154,Hard,2018,R. Nadal,D. Dzumhur,australian-open,Round of 32,3.0,3.0,18.0,5.0,0.0,0.0,4.0,0.0,51.0,79.0,34.0,51.0,19.0,28.0,1.0,2.0,18.0,40.0,24.0,35.0,7.0,16.0,53.0,79.0,42.0,75.0,95.0,154.0,t,f,t,f,2000,3
155,Hard,2018,R. Nadal,D. Schwartzman,australian-open,Round of 16,4.0,3.0,24.0,16.0,0.0,1.0,7.0,4.0,100.0,146.0,63.0,100.0,28.0,46.0,15.0,18.0,26.0,79.0,38.0,68.0,7.0,18.0,91.0,146.0,64.0,147.0,155.0,293.0,t,f,t,f,2000,4
156,Hard,2018,R. Nadal,L. Mayer,australian-open,Round of 64,3.0,3.0,19.0,13.0,1.0,1.0,4.0,1.0,69.0,94.0,55.0,69.0,15.0,25.0,4.0,5.0,22.0,71.0,21.0,38.0,3.0,12.0,70.0,94.0,43.0,109.0,113.0,203.0,t,f,t,f,2000,2
157,Hard,2018,R. Nadal,M. Cilic,australian-open,Quarter-Finals,5.0,2.0,18.0,23.0,1.0,1.0,3.0,2.0,123.0,164.0,83.0,123.0,13.0,41.0,14.0,19.0,21.0,93.0,28.0,45.0,2.0,10.0,96.0,164.0,49.0,138.0,145.0,302.0,f,t,t,f,2000,5
158,Hard,2018,R. Nadal,V. Estrella Burgos,australian-open,Round of 128,3.0,3.0,18.0,3.0,0.0,0.0,2.0,1.0,48.0,66.0,37.0,48.0,12.0,18.0,5.0,6.0,21.0,40.0,16.0,21.0,8.0,12.0,49.0,66.0,37.0,61.0,86.0,127.0,t,f,t,f,2000,1
159,Hard,2018,R. Ramanathan,B. Klahn,australian-open,1st Round Qualifying,3.0,2.0,19.0,15.0,1.0,2.0,9.0,0.0,63.0,103.0,48.0,63.0,25.0,40.0,1.0,2.0,20.0,75.0,18.0,31.0,3.0,8.0,73.0,103.0,38.0,106.0,111.0,209.0,t,f,f,f,2000,-2
160,Hard,2018,R. Ramanathan,G. Sakharov,australian-open,2nd Round Qualifying,2.0,2.0,13.0,10.0,1.0,1.0,17.0,3.0,61.0,88.0,42.0,61.0,13.0,27.0,3.0,5.0,14.0,55.0,18.0,28.0,3.0,8.0,55.0,88.0,32.0,83.0,87.0,171.0,t,f,t,f,2000,-1
161,Hard,2018,R. Ramanathan,V. Pospisil,australian-open,3rd Round Qualifying,3.0,1.0,14.0,16.0,0.0,0.0,4.0,1.0,57.0,87.0,41.0,57.0,20.0,30.0,2.0,4.0,12.0,57.0,14.0,30.0,1.0,6.0,61.0,87.0,26.0,87.0,87.0,174.0,f,f,f,f,2000,0
162,Hard,2018,R. Olivo,V. Safranek,australian-open,1st Round Qualifying,2.0,0.0,8.0,13.0,0.0,1.0,3.0,4.0,57.0,95.0,37.0,57.0,16.0,38.0,10.0,13.0,13.0,46.0,7.0,19.0,1.0,1.0,53.0,95.0,20.0,65.0,73.0,160.0,f,f,f,f,2000,-2
163,Hard,2018,R. Berankis,S. Wawrinka,australian-open,Round of 128,4.0,1.0,19.0,21.0,0.0,1.0,11.0,1.0,72.0,116.0,50.0,72.0,27.0,44.0,8.0,12.0,19.0,67.0,31.0,67.0,4.0,9.0,77.0,116.0,50.0,134.0,127.0,250.0,f,f,f,f,2000,1
164,Hard,2018,R. Gasquet,B. Kavcic,australian-open,Round of 128,3.0,3.0,19.0,10.0,0.0,0.0,10.0,1.0,55.0,85.0,40.0,55.0,17.0,30.0,2.0,5.0,16.0,41.0,27.0,49.0,7.0,12.0,57.0,85.0,43.0,90.0,100.0,175.0,t,f,t,f,2000,1
165,Hard,2018,R. Gasquet,L. Sonego,australian-open,Round of 64,3.0,3.0,18.0,7.0,0.0,0.0,7.0,4.0,48.0,69.0,42.0,48.0,10.0,21.0,1.0,1.0,26.0,65.0,26.0,44.0,6.0,16.0,52.0,69.0,52.0,109.0,104.0,178.0,t,f,t,f,2000,2
166,Hard,2018,R. Gasquet,R. Federer,australian-open,Round of 32,3.0,0.0,11.0,19.0,0.0,0.0,3.0,3.0,61.0,90.0,41.0,61.0,12.0,29.0,3.0,8.0,12.0,61.0,19.0,33.0,1.0,2.0,53.0,90.0,31.0,94.0,84.0,184.0,f,f,f,f,2000,3
167,Hard,2018,R. Bautista Agut,F. Verdasco,australian-open,Round of 128,3.0,0.0,11.0,20.0,0.0,0.0,1.0,1.0,80.0,107.0,46.0,80.0,11.0,27.0,4.0,11.0,9.0,54.0,12.0,23.0,2.0,4.0,57.0,107.0,21.0,77.0,78.0,184.0,f,f,f,f,2000,1
